filename,evaluator_type,total,evaluates,corrects,errors,accuracy,calibrated_accuracy,avg_query_tokens,avg_response_tokens,avg_query_len,avg_response_len,start_time,end_time,elapsed_minutes,args,git_branch,git_commit_id
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-042711.json,mcqa,1000,1000,680,87,0.68,0.7447973713033954,203.153,256.07886089813803,756.628,1053.739,2025-10-27T04:27:11.720449,2025-10-27T06:42:40.035973,135.4719254,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_allenai_qasc_251029-070246.json,mcqa,920,920,648,191,0.7043478260869566,0.8888888888888888,377.35434782608695,520.6666666666666,1196.5152173913043,1889.9760869565218,2025-10-29T07:02:46.590704,2025-10-29T08:18:42.292520,75.9283636,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 8, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-150424.json,mcqa,1000,1000,608,249,0.608,0.8095872170439414,588.435,890.5153129161118,1850.01,2308.27,2025-10-28T15:04:24.396055,2025-10-28T17:25:27.111758,141.04526171666666,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_Idavidrein_gpqa_251027-013205.json,mcqa,198,198,94,58,0.47474747474747475,0.6714285714285714,762.3888888888889,1374.392857142857,2249.1060606060605,3228.4646464646466,2025-10-27T01:32:05.088770,2025-10-27T03:09:06.771115,97.02803908333334,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_Idavidrein_gpqa_251027-030917.json,mcqa,198,198,86,75,0.43434343434343436,0.6991869918699187,820.3939393939394,1577.341463414634,2401.1060606060605,3145.8282828282827,2025-10-27T03:09:17.217316,2025-10-27T04:26:42.299802,77.41804143333334,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 18, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_Idavidrein_gpqa_251026-232241.json,mcqa,198,198,84,67,0.42424242424242425,0.6412213740458015,646.3888888888889,1126.1374045801526,1945.1060606060605,2479.959595959596,2025-10-26T23:22:41.024340,2025-10-27T00:27:06.937519,64.43188631666666,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 12, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_allenai_qasc_251029-045405.json,mcqa,920,920,794,47,0.8630434782608696,0.9095074455899198,265.3554347826087,354.5486827033219,896.5152173913043,1548.5695652173913,2025-10-29T04:54:05.263166,2025-10-29T05:55:12.569498,61.1217722,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 4, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-141042.json,mcqa,1000,1000,621,188,0.621,0.7647783251231527,428.153,617.0357142857143,1357.628,2258.391,2025-10-27T14:10:42.612777,2025-10-27T16:09:37.410103,118.91328876666667,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 10, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_allenai_qasc_251029-094211.json,mcqa,920,920,419,448,0.45543478260869563,0.8877118644067796,492.35434782608695,688.0868644067797,1499.5152173913043,1613.4576086956522,2025-10-29T09:42:11.809782,2025-10-29T11:07:00.417294,84.81012519999999,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 12, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-125634.json,mcqa,1000,1000,579,270,0.579,0.7931506849315069,531.434,788.741095890411,1699.01,1988.336,2025-10-28T12:56:34.100924,2025-10-28T15:04:07.137531,127.55061011666666,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 8, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-031758.json,mcqa,1000,1000,632,134,0.632,0.7297921478060047,363.435,437.3729792147806,1249.01,1351.493,2025-10-28T03:17:58.075108,2025-10-28T07:31:29.366661,253.5215258833333,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251029-004710.json,mcqa,1000,1000,513,386,0.513,0.8355048859934854,820.437,1402.4234527687297,2458.01,2775.867,2025-10-29T00:47:10.855636,2025-10-29T04:06:37.968512,199.45188126666665,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 18, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-182203.json,mcqa,1000,1000,435,420,0.435,0.75,544.152,809.1465517241379,1661.628,2102.451,2025-10-27T18:22:03.472470,2025-10-27T20:47:14.808823,145.18893921666668,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 14, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_TIGER-Lab_MMLU-Pro_251028-110306.json,mcqa,1000,1000,640,190,0.64,0.7901234567901234,475.433,676.0111111111111,1549.01,1913.903,2025-10-28T11:03:06.713746,2025-10-28T12:56:21.408229,113.24490805,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'TIGER-Lab/MMLU-Pro', 'name': None, 'split': 'test'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_Idavidrein_gpqa_251026-210239.json,mcqa,198,198,100,44,0.5050505050505051,0.6493506493506493,475.3939393939394,756.9545454545455,1492.1060606060605,1997.6161616161617,2025-10-26T21:02:39.717923,2025-10-26T21:55:28.731967,52.816900733333334,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 6, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_openlifescienceai_medmcqa_251027-204726.json,mcqa,1000,1000,378,506,0.378,0.7651821862348178,602.152,920.2368421052631,1813.628,2029.729,2025-10-27T20:47:26.587482,2025-10-27T23:28:02.992851,160.60675615,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 16, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 1000, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'openlifescienceai/medmcqa', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_allenai_qasc_251029-110712.json,mcqa,920,920,302,590,0.3282608695652174,0.9151515151515152,550.354347826087,784.0151515151515,1651.5152173913043,1282.7043478260869,2025-10-29T11:07:12.389998,2025-10-29T12:06:32.607301,59.33695505,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 14, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 920, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'allenai/qasc', 'name': None, 'split': 'validation'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
Qwen_Qwen3-235B-A22B-Instruct-2507_Idavidrein_gpqa_251026-194741.json,mcqa,198,198,85,35,0.4292929292929293,0.5214723926380368,363.3989898989899,447.7546012269939,1192.1060606060605,1286.8636363636363,2025-10-26T19:47:41.922051,2025-10-26T20:20:32.598378,32.844605449999996,"{'model_name': 'Qwen/Qwen3-235B-A22B-Instruct-2507', 'api_key': '****', 'base_url': 'https://api.siliconflow.cn/v1', 'is_gim': False, 'use_gim_prompt': True, 'reason_budget': 2, 'temperature': 0.0, 'presence_penalty': 1.0, 'max_tokens': 8192, 'seed': 16, 'first_n': 198, 'num_proc': 10, 'output_dir': 'results', 'counter_tokenizer': 'unsloth/Qwen3-4B-Instruct-2507', 'ref_model_name': 'gpt2', 'ref_model_device': 'cpu', 'dataset': {'path': 'Idavidrein/gpqa', 'name': 'gpqa_diamond', 'split': 'train'}}",feat/gim-prompt,50be3faf4844003ce44eb6e2e2ebcfe06cbef63a
